"","x","y","Volume"
"85",0.210526315789474,0.210526315789474,1100
"86",0.263157894736842,0.210526315789474,1100
"87",0.315789473684211,0.210526315789474,1100
"88",0.368421052631579,0.210526315789474,1100
"89",0.421052631578947,0.210526315789474,1100
"90",0.473684210526316,0.210526315789474,1100
"91",0.526315789473684,0.210526315789474,1100
"92",0.578947368421053,0.210526315789474,1100
"93",0.631578947368421,0.210526315789474,1100
"94",0.684210526315789,0.210526315789474,1100
"95",0.736842105263158,0.210526315789474,1100
"96",0.789473684210526,0.210526315789474,1100
"97",0.842105263157895,0.210526315789474,1100
"98",0.894736842105263,0.210526315789474,1100
"99",0.947368421052632,0.210526315789474,1100
"100",1,0.210526315789474,1100
"101",0,0.263157894736842,1000
"102",0.0526315789473684,0.263157894736842,1000
"103",0.105263157894737,0.263157894736842,1000
"104",0.157894736842105,0.263157894736842,1000
"105",0.210526315789474,0.263157894736842,1000
"106",0.263157894736842,0.263157894736842,1000
"107",0.315789473684211,0.263157894736842,1000
"108",0.368421052631579,0.263157894736842,1000
"109",0.421052631578947,0.263157894736842,1000
"110",0.473684210526316,0.263157894736842,1000
"111",0.526315789473684,0.263157894736842,1000
"112",0.578947368421053,0.263157894736842,1000
"113",0.631578947368421,0.263157894736842,1000
"114",0.684210526315789,0.263157894736842,1000
"115",0.736842105263158,0.263157894736842,1000
"116",0.789473684210526,0.263157894736842,1000
"117",0.842105263157895,0.263157894736842,1000
"118",0.894736842105263,0.263157894736842,1000
"119",0.947368421052632,0.263157894736842,1000
"120",1,0.263157894736842,1000
"121",0,0.315789473684211,1000
"122",0.0526315789473684,0.315789473684211,1000
"123",0.105263157894737,0.315789473684211,1000
"124",0.157894736842105,0.315789473684211,1000
"125",0.210526315789474,0.315789473684211,1000
"126",0.263157894736842,0.315789473684211,1000
"127",0.315789473684211,0.315789473684211,1000
"128",0.368421052631579,0.315789473684211,1000
"129",0.421052631578947,0.315789473684211,1000
"130",0.473684210526316,0.315789473684211,1000
"131",0.526315789473684,0.315789473684211,1000
"132",0.578947368421053,0.315789473684211,1000
"133",0.631578947368421,0.315789473684211,1000
"134",0.684210526315789,0.315789473684211,1000
"135",0.736842105263158,0.315789473684211,1000
"136",0.789473684210526,0.315789473684211,1000
"137",0.842105263157895,0.315789473684211,1000
"138",0.894736842105263,0.315789473684211,1000
"139",0.947368421052632,0.315789473684211,1000
"140",1,0.315789473684211,1000
"141",0,0.368421052631579,1000
"142",0.0526315789473684,0.368421052631579,1000
"143",0.105263157894737,0.368421052631579,1000
"144",0.157894736842105,0.368421052631579,1000
"145",0.210526315789474,0.368421052631579,1000
"146",0.263157894736842,0.368421052631579,1000
"147",0.315789473684211,0.368421052631579,1000
"148",0.368421052631579,0.368421052631579,1000
"149",0.421052631578947,0.368421052631579,1000
"150",0.473684210526316,0.368421052631579,1000
"151",0.526315789473684,0.368421052631579,1000
"152",0.578947368421053,0.368421052631579,1000
"153",0.631578947368421,0.368421052631579,1000
"154",0.684210526315789,0.368421052631579,1000
"155",0.736842105263158,0.368421052631579,1000
"156",0.789473684210526,0.368421052631579,1000
"157",0.842105263157895,0.368421052631579,1000
"158",0.894736842105263,0.368421052631579,1000
"159",0.947368421052632,0.368421052631579,1000
"160",1,0.368421052631579,1000
"161",0,0.421052631578947,1000
"162",0.0526315789473684,0.421052631578947,1000
"163",0.105263157894737,0.421052631578947,1000
"164",0.157894736842105,0.421052631578947,1000
"165",0.210526315789474,0.421052631578947,1000
"166",0.263157894736842,0.421052631578947,1000
"167",0.315789473684211,0.421052631578947,1000
"168",0.368421052631579,0.421052631578947,1000
"169",0.421052631578947,0.421052631578947,1000
"170",0.473684210526316,0.421052631578947,1000
"171",0.526315789473684,0.421052631578947,1000
"172",0.578947368421053,0.421052631578947,1000
"173",0.631578947368421,0.421052631578947,1000
"174",0.684210526315789,0.421052631578947,1000
"175",0.736842105263158,0.421052631578947,1000
"176",0.789473684210526,0.421052631578947,1000
"177",0.842105263157895,0.421052631578947,1000
"178",0.894736842105263,0.421052631578947,1000
"179",0.947368421052632,0.421052631578947,1000
"180",1,0.421052631578947,1000
"181",0,0.473684210526316,1000
"182",0.0526315789473684,0.473684210526316,1000
"183",0.105263157894737,0.473684210526316,1000
"184",0.157894736842105,0.473684210526316,1000
"185",0.210526315789474,0.473684210526316,1000
"186",0.263157894736842,0.473684210526316,1000
"187",0.315789473684211,0.473684210526316,1000
"188",0.368421052631579,0.473684210526316,1000
"189",0.421052631578947,0.473684210526316,1000
"190",0.473684210526316,0.473684210526316,1000
"191",0.526315789473684,0.473684210526316,1000
"192",0.578947368421053,0.473684210526316,1000
"193",0.631578947368421,0.473684210526316,1000
"194",0.684210526315789,0.473684210526316,1000
"195",0.736842105263158,0.473684210526316,1000
"196",0.789473684210526,0.473684210526316,1000
"197",0.842105263157895,0.473684210526316,1000
"198",0.894736842105263,0.473684210526316,1000
"199",0.947368421052632,0.473684210526316,1000
"200",1,0.473684210526316,1000
"201",0,0.526315789473684,1100
"202",0.0526315789473684,0.526315789473684,1100
"203",0.105263157894737,0.526315789473684,1100
"204",0.157894736842105,0.526315789473684,1100
"205",0.210526315789474,0.526315789473684,1100
"206",0.263157894736842,0.526315789473684,1100
"207",0.315789473684211,0.526315789473684,1100
"208",0.368421052631579,0.526315789473684,1100
"209",0.421052631578947,0.526315789473684,1100
"210",0.473684210526316,0.526315789473684,1100
"211",0.526315789473684,0.526315789473684,1100
"212",0.578947368421053,0.526315789473684,1100
"213",0.631578947368421,0.526315789473684,1100
"214",0.684210526315789,0.526315789473684,1100
"215",0.736842105263158,0.526315789473684,1100
"216",0.789473684210526,0.526315789473684,1100
"217",0.842105263157895,0.526315789473684,1100
"218",0.894736842105263,0.526315789473684,1100
"219",0.947368421052632,0.526315789473684,1100
"220",1,0.526315789473684,1100
"221",0,0.578947368421053,1100
"222",0.0526315789473684,0.578947368421053,1100
"223",0.105263157894737,0.578947368421053,1100
"224",0.157894736842105,0.578947368421053,1100
"225",0.210526315789474,0.578947368421053,1100
"226",0.263157894736842,0.578947368421053,1100
"227",0.315789473684211,0.578947368421053,1100
"228",0.368421052631579,0.578947368421053,1100
"229",0.421052631578947,0.578947368421053,1100
"230",0.473684210526316,0.578947368421053,1100
"231",0.526315789473684,0.578947368421053,1100
"232",0.578947368421053,0.578947368421053,1100
"233",0.631578947368421,0.578947368421053,1100
"234",0.684210526315789,0.578947368421053,1100
"235",0.736842105263158,0.578947368421053,1100
"236",0.789473684210526,0.578947368421053,1100
"237",0.842105263157895,0.578947368421053,1100
"238",0.894736842105263,0.578947368421053,1100
"239",0.947368421052632,0.578947368421053,1100
"240",1,0.578947368421053,1100
"241",0,0.631578947368421,1100
"242",0.0526315789473684,0.631578947368421,1100
"243",0.105263157894737,0.631578947368421,1100
"244",0.157894736842105,0.631578947368421,1100
"245",0.210526315789474,0.631578947368421,1100
"246",0.263157894736842,0.631578947368421,1100
"247",0.315789473684211,0.631578947368421,1100
"248",0.368421052631579,0.631578947368421,1100
"249",0.421052631578947,0.631578947368421,1100
"250",0.473684210526316,0.631578947368421,1100
"251",0.526315789473684,0.631578947368421,1100
"252",0.578947368421053,0.631578947368421,1100
"253",0.631578947368421,0.631578947368421,1100
"254",0.684210526315789,0.631578947368421,1100
"255",0.736842105263158,0.631578947368421,1100
"256",0.789473684210526,0.631578947368421,1100
"257",0.842105263157895,0.631578947368421,1100
"258",0.894736842105263,0.631578947368421,1100
"259",0.947368421052632,0.631578947368421,1100
"260",1,0.631578947368421,1100
"261",0,0.684210526315789,1100
"262",0.0526315789473684,0.684210526315789,1100
"263",0.105263157894737,0.684210526315789,1100
"264",0.157894736842105,0.684210526315789,1100
"265",0.210526315789474,0.684210526315789,1100
"266",0.263157894736842,0.684210526315789,1100
"267",0.315789473684211,0.684210526315789,1100
"268",0.368421052631579,0.684210526315789,1100
"269",0.421052631578947,0.684210526315789,1100
"270",0.473684210526316,0.684210526315789,1100
"271",0.526315789473684,0.684210526315789,1100
"272",0.578947368421053,0.684210526315789,1100
"273",0.631578947368421,0.684210526315789,1100
"274",0.684210526315789,0.684210526315789,1100
"275",0.736842105263158,0.684210526315789,1100
"276",0.789473684210526,0.684210526315789,1100
"277",0.842105263157895,0.684210526315789,1100
"278",0.894736842105263,0.684210526315789,1100
"279",0.947368421052632,0.684210526315789,1100
"280",1,0.684210526315789,1100
"281",0,0.736842105263158,1100
"282",0.0526315789473684,0.736842105263158,1100
"283",0.105263157894737,0.736842105263158,1100
"284",0.157894736842105,0.736842105263158,1100
"285",0.210526315789474,0.736842105263158,1100
"286",0.263157894736842,0.736842105263158,1100
"287",0.315789473684211,0.736842105263158,1100
"288",0.368421052631579,0.736842105263158,1100
"289",0.421052631578947,0.736842105263158,1100
"290",0.473684210526316,0.736842105263158,1100
"291",0.526315789473684,0.736842105263158,1100
"292",0.578947368421053,0.736842105263158,1100
"293",0.631578947368421,0.736842105263158,1100
"294",0.684210526315789,0.736842105263158,1100
"295",0.736842105263158,0.736842105263158,1100
"296",0.789473684210526,0.736842105263158,1100
"297",0.842105263157895,0.736842105263158,1100
"298",0.894736842105263,0.736842105263158,1100
"299",0.947368421052632,0.736842105263158,1100
"300",1,0.736842105263158,1100
"301",0,0.789473684210526,1000
"302",0.0526315789473684,0.789473684210526,1000
"303",0.105263157894737,0.789473684210526,1000
"304",0.157894736842105,0.789473684210526,1000
"305",0.210526315789474,0.789473684210526,1000
"306",0.263157894736842,0.789473684210526,1000
"307",0.315789473684211,0.789473684210526,1000
"308",0.368421052631579,0.789473684210526,1000
"309",0.421052631578947,0.789473684210526,1000
"310",0.473684210526316,0.789473684210526,1000
"311",0.526315789473684,0.789473684210526,1000
"312",0.578947368421053,0.789473684210526,1000
"313",0.631578947368421,0.789473684210526,1000
"314",0.684210526315789,0.789473684210526,1000
"315",0.736842105263158,0.789473684210526,1000
"316",0.789473684210526,0.789473684210526,1000
"317",0.842105263157895,0.789473684210526,1000
"318",0.894736842105263,0.789473684210526,1000
"319",0.947368421052632,0.789473684210526,1000
"320",1,0.789473684210526,1000
"321",0,0.842105263157895,1000
"322",0.0526315789473684,0.842105263157895,1000
"323",0.105263157894737,0.842105263157895,1000
"324",0.157894736842105,0.842105263157895,1000
"325",0.210526315789474,0.842105263157895,1000
"326",0.263157894736842,0.842105263157895,1000
"327",0.315789473684211,0.842105263157895,1000
"328",0.368421052631579,0.842105263157895,1000
"329",0.421052631578947,0.842105263157895,1000
"330",0.473684210526316,0.842105263157895,1000
"331",0.526315789473684,0.842105263157895,1000
"332",0.578947368421053,0.842105263157895,1000
"333",0.631578947368421,0.842105263157895,1000
"334",0.684210526315789,0.842105263157895,1000
"335",0.736842105263158,0.842105263157895,1000
"336",0.789473684210526,0.842105263157895,1000
"337",0.842105263157895,0.842105263157895,1000
"338",0.894736842105263,0.842105263157895,1000
"339",0.947368421052632,0.842105263157895,1000
"340",1,0.842105263157895,1000
"341",0,0.894736842105263,1000
"342",0.0526315789473684,0.894736842105263,1000
"343",0.105263157894737,0.894736842105263,1000
"344",0.157894736842105,0.894736842105263,1000
"345",0.210526315789474,0.894736842105263,1000
"346",0.263157894736842,0.894736842105263,1000
"347",0.315789473684211,0.894736842105263,1000
"348",0.368421052631579,0.894736842105263,1000
"349",0.421052631578947,0.894736842105263,1000
"350",0.473684210526316,0.894736842105263,1000
"351",0.526315789473684,0.894736842105263,1000
"352",0.578947368421053,0.894736842105263,1000
"353",0.631578947368421,0.894736842105263,1000
"354",0.684210526315789,0.894736842105263,1000
"355",0.736842105263158,0.894736842105263,1000
"356",0.789473684210526,0.894736842105263,1000
"357",0.842105263157895,0.894736842105263,1000
"358",0.894736842105263,0.894736842105263,1000
"359",0.947368421052632,0.894736842105263,1000
"360",1,0.894736842105263,1000
"361",0,0.947368421052632,1000
"362",0.0526315789473684,0.947368421052632,1000
"363",0.105263157894737,0.947368421052632,1000
"364",0.157894736842105,0.947368421052632,1000
"365",0.210526315789474,0.947368421052632,1000
"366",0.263157894736842,0.947368421052632,1000
"367",0.315789473684211,0.947368421052632,1000
"368",0.368421052631579,0.947368421052632,1000
"369",0.421052631578947,0.947368421052632,1000
"370",0.473684210526316,0.947368421052632,1000
"371",0.526315789473684,0.947368421052632,1000
"372",0.578947368421053,0.947368421052632,1000
"373",0.631578947368421,0.947368421052632,1000
"374",0.684210526315789,0.947368421052632,1000
"375",0.736842105263158,0.947368421052632,1000
"376",0.789473684210526,0.947368421052632,1000
"377",0.842105263157895,0.947368421052632,1000
"378",0.894736842105263,0.947368421052632,1000
"379",0.947368421052632,0.947368421052632,1000
"380",1,0.947368421052632,1000
"381",0,1,1000
"382",0.0526315789473684,1,1000
"383",0.105263157894737,1,1000
"384",0.157894736842105,1,1000
"385",0.210526315789474,1,1000
"386",0.263157894736842,1,1000
"387",0.315789473684211,1,1000
"388",0.368421052631579,1,1000
"389",0.421052631578947,1,1000
"390",0.473684210526316,1,1000
"391",0.526315789473684,1,1000
"392",0.578947368421053,1,1000
"393",0.631578947368421,1,1000
"394",0.684210526315789,1,1000
"395",0.736842105263158,1,1000
"396",0.789473684210526,1,1000
"397",0.842105263157895,1,1000
"398",0.894736842105263,1,1000
"399",0.947368421052632,1,1000
"400",1,1,1000
