"x","y","xv","yv"
0.0147760142572224,0.233757898211479,0.99800816689218,-0.0630848540975592
0.984572497894987,0.858271641889587,0.657103178292468,-0.753800645448076
0.0957419578917325,0.0414279873948544,0.397121590022745,-0.917766006527702
0.0030464269220829,0.957548693753779,0.999994939114631,-0.00318146902015283
0.26367775304243,0.772187002934515,0.946348303612716,-0.323148399731972
0.502979272743687,0.925820425152779,0.878697768797721,-0.477378498793051
0.876084240386263,0.381606367649511,0.399342250216213,-0.916801923641225
0.139044836163521,0.352655911119655,0.930300598445246,-0.366798032345346
0.975425503915176,0.362421199446544,0.348288118915798,-0.937387532572359
0.656384160742164,0.625594911165535,0.689925269833528,-0.723880599301524
0.038026915397495,0.923021021531895,0.999152428001712,-0.0411634014421089
0.303636637050658,0.000815294682979584,0.00268509015208038,-0.99999639513894
0.440509862266481,0.427808431675658,0.696688961109365,-0.717373327820567
0.902313559548929,0.393177684396505,0.399467184369019,-0.916747494467418
0.73689627321437,0.529424140229821,0.583476124727505,-0.812130292424173
0.736345079960302,0.797903721220791,0.734886723535186,-0.678189872802388
0.758984019281343,0.0197820623870939,0.0260550236595147,-0.999660510244404
0.879585742251948,0.185188778908923,0.206024152125425,-0.978546906765843
0.596175913000479,0.133124795509502,0.217930710650152,-0.975964243891916
0.391558761242777,0.923727931221947,0.920698498061052,-0.390274615710685
0.7470548087731,0.267313540214673,0.336904440170688,-0.941538845822771
0.18090531276539,0.430443095741794,0.921890925153548,-0.387449509122848
0.838371661026031,0.190770287066698,0.221876868659622,-0.975074692089688
0.514857014641166,0.555347986752167,0.733335325262785,-0.679867119900444
0.551058433251455,0.282556958962232,0.456269200839005,-0.889841792885531
0.299163917312399,0.279407976428047,0.682564079834163,-0.730825750039052
0.993859843350947,0.828931259689853,0.640510267552422,-0.767949605872628
0.321749625029042,0.230102749774233,0.581709468905112,-0.8133966398911
0.00974469585344195,0.333310237620026,0.99957289862039,-0.029223626462693
0.926994697889313,0.0811355684418231,0.0871920470894544,-0.996191521206816
0.327470883727074,0.625336373457685,0.885881760729268,-0.463911097094274
0.867912836140022,0.0727882841601968,0.0835725038626579,-0.996501699244977
0.550931501202285,0.211017540190369,0.357680522017996,-0.933844014902347
0.372271308209747,0.888747290475294,0.922353148955866,-0.386347859591843
0.760243882890791,0.958275594515726,0.783405249157398,-0.621511235290751
0.00469081406481564,0.349005038850009,0.999909688259689,-0.0134393200874379
0.453380373306572,0.357169275404885,0.618829996133944,-0.785524942878877
0.173764371313155,0.596560438396409,0.960100485543062,-0.279655247867756
0.288750229636207,0.118323518894613,0.379177489295602,-0.92532396035739
0.973308138782158,0.292866783915088,0.288136982196746,-0.957589201845213
0.218555248109624,0.608149382751435,0.941073946157712,-0.338200869104666
0.29795654444024,0.463536910247058,0.841204451762875,-0.540717181467651
0.142066881526262,0.205713943345472,0.822847707451233,-0.568261955740703
0.365020603872836,0.99557341914624,0.938883321142125,-0.344235543314652
0.66332154488191,0.278491708217189,0.387110374498148,-0.922033382235103
0.872243476333097,0.567625971045345,0.545439317613663,-0.838150315159007
0.929736304562539,0.706958003109321,0.605277761436537,-0.796014341271798
0.0990333638619632,0.457982074236497,0.977409663138054,-0.211353614599695
0.511918028816581,0.710629703942686,0.811391034970085,-0.584503711168864
0.0992415219079703,0.871265319408849,0.993575269929306,-0.113173243237558
0.293974996078759,0.194533533649519,0.551849652022055,-0.833943620134561
0.860949736321345,0.0949142542667687,0.109579778026708,-0.993978003905327
0.780272724572569,0.564409316750243,0.586090274468668,-0.8102457591208
0.244516695616767,0.617888292530552,0.929839613181223,-0.367965071384491
0.0690555181354284,0.252319156425074,0.964529384450315,-0.26397550365876
0.711561559466645,0.597403136547655,0.642997340055293,-0.765868409507676
0.419843992684036,0.187667698599398,0.408081132699041,-0.912945666036631
0.280624203151092,0.482578386086971,0.864464081845873,-0.502694590381051
0.172557095997036,0.925058852182701,0.983043350191402,-0.183373312247081
0.542707030894235,0.488899376243353,0.669314891803222,-0.742978852734344
0.491779889445752,0.26675163442269,0.476795577789341,-0.879014207507779
